centroid_x,centroid_y
1.106000000000000000e+03,7.140000000000000000e+02
1.182000000000000000e+03,6.980000000000000000e+02
1.204000000000000000e+03,6.620000000000000000e+02
3.670000000000000000e+02,5.200000000000000000e+02
2.920000000000000000e+02,4.870000000000000000e+02
2.060000000000000000e+02,7.590000000000000000e+02
2.170000000000000000e+02,9.450000000000000000e+02
2.360000000000000000e+02,6.670000000000000000e+02
2.090000000000000000e+02,2.200000000000000000e+02
6.230000000000000000e+02,7.370000000000000000e+02
5.640000000000000000e+02,8.530000000000000000e+02
4.870000000000000000e+02,7.390000000000000000e+02
4.390000000000000000e+02,4.110000000000000000e+02
3.980000000000000000e+02,4.390000000000000000e+02
4.840000000000000000e+02,4.700000000000000000e+02
4.700000000000000000e+01,6.700000000000000000e+02
2.530000000000000000e+02,2.420000000000000000e+02
1.081000000000000000e+03,8.920000000000000000e+02
8.170000000000000000e+02,8.310000000000000000e+02
5.670000000000000000e+02,6.890000000000000000e+02
1.184000000000000000e+03,8.340000000000000000e+02
1.006000000000000000e+03,6.370000000000000000e+02
1.284000000000000000e+03,7.280000000000000000e+02
1.376000000000000000e+03,9.560000000000000000e+02
8.030000000000000000e+02,9.150000000000000000e+02
7.450000000000000000e+02,8.530000000000000000e+02
7.280000000000000000e+02,7.170000000000000000e+02
6.760000000000000000e+02,8.010000000000000000e+02
3.140000000000000000e+02,8.620000000000000000e+02
3.310000000000000000e+02,6.980000000000000000e+02
5.200000000000000000e+02,2.110000000000000000e+02
2.390000000000000000e+02,1.830000000000000000e+02
2.590000000000000000e+02,9.540000000000000000e+02
1.700000000000000000e+01,1.470000000000000000e+02
1.362000000000000000e+03,9.620000000000000000e+02
1.334000000000000000e+03,9.400000000000000000e+02
1.304000000000000000e+03,9.040000000000000000e+02
9.810000000000000000e+02,6.670000000000000000e+02
3.500000000000000000e+02,7.120000000000000000e+02
3.750000000000000000e+02,8.560000000000000000e+02
7.140000000000000000e+02,6.260000000000000000e+02
6.670000000000000000e+02,6.890000000000000000e+02
7.840000000000000000e+02,8.030000000000000000e+02
1.118000000000000000e+03,8.620000000000000000e+02
1.184000000000000000e+03,6.890000000000000000e+02
9.010000000000000000e+02,7.530000000000000000e+02
1.015000000000000000e+03,6.370000000000000000e+02
1.373000000000000000e+03,8.590000000000000000e+02
4.840000000000000000e+02,2.110000000000000000e+02
5.700000000000000000e+02,2.950000000000000000e+02
7.920000000000000000e+02,7.810000000000000000e+02
7.230000000000000000e+02,6.530000000000000000e+02
7.390000000000000000e+02,5.890000000000000000e+02
4.610000000000000000e+02,5.230000000000000000e+02
2.610000000000000000e+02,5.840000000000000000e+02
5.000000000000000000e+01,7.510000000000000000e+02
